,Ticker,Date,Open,High,Low,Close,Volume,Target,Close_lag_1,Close_lag_2,Close_lag_3,Daily Return,Return_lag_1,Return_lag_2,MA_7,MA_30,STD_7,STD_30,Volume_lag_1,Volume_avg_7,Volume_change,30D RV,MA_ratio,HL_ratio,CO_ratio
45,AAPL,2010-08-31,30.963,31.32,30.78,31.132,117131468,0.0297764358216625,31.056,30.943,30.772,0.2447192168985035,0.3651876030119849,0.5556999870011792,31.030428571428576,32.450966666666666,0.253017691833942,0.9951103727843374,106719439.0,136488562.2857143,0.0975645027519307,1.261530089917374,0.9562250915410402,1.0175438596491229,1.0054581274424312
46,AAPL,2010-09-01,31.696,32.202,31.541,32.059,194067146,0.0072990423905923,31.132,31.056,30.943,2.977643582166256,0.2447192168985035,0.3651876030119849,31.11342857142857,32.434400000000004,0.4460051782744701,0.9974358020997338,117131468.0,147748839.57142857,0.6568318430022579,1.370778261168769,0.9592725184195968,1.020956849814527,1.0114525492175668
47,AAPL,2010-09-02,32.192,32.293,31.833,32.293,115606232,0.0261976279689097,32.059,31.132,31.056,0.7299042390592314,2.977643582166256,0.2447192168985035,31.33728571428572,32.40513333333333,0.5893538027042232,0.987912907418297,194067146.0,140329482.0,-0.4042977681549456,1.3302016653449704,0.967046961107573,1.014450413093331,1.003137425447316
48,AAPL,2010-09-03,32.647,33.141,32.591,33.139,145073927,-0.0037116388545219,32.293,32.059,31.132,2.6197627968909787,0.7299042390592314,2.977643582166256,31.627714285714287,32.400166666666664,0.8837672608942905,0.9836868047732736,115606232.0,137316724.42857143,0.2548971148891004,1.4172272834615838,0.9761589997699897,1.0168758246141572,1.0150702974239594
49,AAPL,2010-09-07,32.852,33.237,32.817,33.016,95518506,0.0198085776593168,33.139,32.293,32.059,-0.371163885452197,2.6197627968909787,0.7299042390592314,31.948285714285717,32.3939,0.9275411427147562,0.978976888529988,145073927.0,132426889.14285716,-0.341587368762686,1.4181074402895362,0.986243882776872,1.0127982448121402,1.0049920857177643
50,AAPL,2010-09-08,33.263,33.856,33.181,33.67,146586649,0.0005643005643005,33.016,33.139,32.293,1.9808577659316875,-0.371163885452197,2.6197627968909787,32.337857142857146,32.3889,1.0044347379781162,0.9717988421762844,95518506.0,131529052.42857143,0.5346413500227905,1.4239776110199251,0.9984240632703532,1.020342967360839,1.0122358175750836
51,AAPL,2010-09-09,33.951,34.132,33.67,33.689,122041288,0.0012763810145743,33.67,33.016,33.139,0.0564300564300568,1.9808577659316875,-0.371163885452197,32.714,32.3979,0.9350026737929796,0.982855107362708,146586649.0,133717888.0,-0.1674460884906373,1.4064137998719664,1.00975680522503,1.0137214137214137,0.9922829960825896
52,AAPL,2010-09-10,33.706,33.872,33.475,33.732,108042462,0.0138147752875608,33.689,33.67,33.016,0.127638101457439,0.0564300564300568,1.9808577659316875,33.08542857142857,32.42046666666667,0.6847463903136967,1.00596300519258,122041288.0,132419458.57142857,-0.1147056560071703,1.390286428712579,1.0205105593204058,1.0118595967139656,1.0007713760161394
53,AAPL,2010-09-13,34.059,34.357,34.034,34.198,108258155,0.0038306333703725,33.732,33.689,33.67,1.381477528756081,0.127638101457439,0.0564300564300568,33.391,32.462266666666665,0.6250210663116478,1.0534018106651604,108042462.0,120161031.28571428,0.001996372500286,1.4079465840328704,1.0286096267666665,1.0094905094905096,1.0040811532928156
54,AAPL,2010-09-14,34.086,34.47,34.004,34.329,113033814,0.0080398496897664,34.198,33.732,33.689,0.3830633370372593,1.381477528756081,0.127638101457439,33.68185714285714,32.48883333333334,0.4875043345350774,1.0907004419284811,108258155.0,119793543.0,0.0441136189693978,1.374131589900823,1.0367210418817892,1.0137042700858725,1.0071290265798276
55,AAPL,2010-09-15,34.32,34.626,34.302,34.605,119158388,0.0235226123392573,34.329,34.198,33.732,0.8039849689766454,0.3830633370372593,1.381477528756081,33.891285714285715,32.5242,0.5285892274995609,1.1420860647562163,113033814.0,116091323.14285716,0.0541835560817225,1.3802790438114667,1.042032877496932,1.009445513381144,1.0083041958041956
56,AAPL,2010-09-16,34.612,35.43,34.514,35.419,181311801,-0.0044044157090826,34.605,34.329,34.198,2.3522612339257343,0.8039849689766454,0.3830633370372593,34.23457142857143,32.58226666666667,0.6349947131388544,1.2425810716167474,119158388.0,128347508.14285716,0.5216033385748724,1.4390615182151263,1.0507117806998725,1.0265399548009502,1.023315613082168
57,AAPL,2010-09-17,35.54,35.595,35.048,35.263,176792499,0.028613560956243,35.419,34.605,34.329,-0.4404415709082676,2.3522612339257343,0.8039849689766454,34.46214285714286,32.6406,0.6826068728464098,1.3260546511856244,181311801.0,132662629.57142857,-0.0249255810988276,1.4383445771649055,1.0558060469826798,1.0156071673133986,0.9922059651097356
58,AAPL,2010-09-20,35.359,36.341,35.326,36.272,183634089,0.0019022937803265,35.263,35.419,34.605,2.861356095624301,-0.4404415709082676,2.3522612339257343,34.83114285714286,32.73943333333333,0.8679879854336456,1.479097387466149,176792499.0,141461601.14285713,0.0386984178553864,1.5103416344692666,1.0638896068393424,1.0287323784181623,1.0258208659747163
59,AAPL,2010-09-21,36.346,36.799,36.214,36.341,185863595,0.0140062188712473,36.272,35.263,35.419,0.190229378032658,2.861356095624301,-0.4404415709082676,35.203857142857146,32.833466666666666,0.8774547336038655,1.6139571573456086,183634089.0,152578905.85714287,0.0121410246438502,1.509041832011797,1.0721943406176162,1.0161539736013696,0.999862433280141
60,AAPL,2010-09-22,36.23,36.878,36.164,36.85,163074523,0.0040705563093621,36.341,36.272,35.263,1.4006218871247311,0.190229378032658,2.861356095624301,35.58271428571429,32.954433333333334,0.9409985324618008,1.7722403838534182,185863595.0,160409815.57142857,-0.1226118110972727,1.5056528003113596,1.079755003698469,1.0197433912177856,1.0171128898702737
61,AAPL,2010-09-23,36.688,37.492,36.625,37.0,218880803,0.0117297297297296,36.85,36.341,36.272,0.407055630936215,1.4006218871247311,0.190229378032658,35.964285714285715,33.11976666666667,0.8879368810686553,1.9099973945339368,163074523.0,175530814.0,0.3422133572636603,1.3119778799484496,1.085885842018383,1.0236723549488054,1.0085041430440471
62,AAPL,2010-09-24,37.394,37.591,37.207,37.434,180700270,-0.0039536250467487,37.0,36.85,36.341,1.1729729729729632,0.407055630936215,1.4006218871247311,36.36842857142857,33.2927,0.8061920484894657,2.057338205814357,218880803.0,184322511.42857143,-0.1744352747097698,1.3176759957747202,1.0923844738164397,1.0103206385895127,1.001069690324651
63,AAPL,2010-09-27,37.649,37.742,37.268,37.286,134559719,-0.0147508448211125,37.434,37.0,36.85,-0.3953625046748787,1.1729729729729632,0.407055630936215,36.63514285714285,33.47223333333333,0.7463512195053762,2.1638602109756686,180700270.0,177643642.57142857,-0.2553430108322472,1.2952772469160243,1.094493531169901,1.0127186862724051,0.9903583096496588
64,AAPL,2010-09-28,37.356,37.366,35.218,36.736,288423047,0.0017966027874565,37.286,37.434,37.0,-1.4750844821112552,-0.3953625046748787,1.1729729729729632,36.84557142857143,33.639633333333336,0.4396354008883978,2.216758622844176,134559719.0,193590863.7142857,1.143457560282212,1.3314303947977426,1.0953024090206518,1.0609915384178543,0.9834029339329692
65,AAPL,2010-09-29,36.775,37.114,36.625,36.802,130794640,-0.0126080104342154,36.736,37.286,37.434,0.1796602787456525,-1.4750844821112552,-0.3953625046748787,36.92128571428572,33.7908,0.36342386377606,2.273819851536476,288423047.0,186042371.0,-0.5465180700348125,1.311512784441354,1.0926431370161618,1.013351535836177,1.0007341944255608
66,AAPL,2010-09-30,37.009,37.138,36.017,36.338,187626938,-0.0043480653860972,36.802,36.736,37.286,-1.2608010434215444,0.1796602787456525,-1.4750844821112552,36.92085714285714,33.9218,0.3642231132019105,2.304408868773668,130794640.0,186294277.14285716,0.4345154969653191,1.3481061927132303,1.088410908113872,1.0311241913540827,0.9818692750412062
67,AAPL,2010-10-01,36.667,36.7,36.03,36.18,124958134,-0.0136815920398009,36.338,36.802,36.736,-0.4348065386097222,-1.2608010434215444,0.1796602787456525,36.82514285714286,34.0611,0.4610984813722844,2.3105945398503347,187626938.0,180849078.7142857,-0.3340074973669292,1.321593199065358,1.0811495476406476,1.0185956147654731,0.9867183025608858
68,AAPL,2010-10-04,36.074,36.23,35.572,35.685,121198179,0.036934286114614,36.18,36.338,36.802,-1.3681592039800905,-0.4348065386097222,-1.2608010434215444,36.63728571428572,34.18496666666667,0.6188685143835132,2.29411876978613,124958134.0,166894418.14285713,-0.0300897178890331,1.3585110669107412,1.071736768724431,1.0184976948161473,0.989216610301048
69,AAPL,2010-10-05,36.158,37.067,36.092,37.003,139347081,0.0008647947463717,35.685,36.18,36.338,3.6934286114614014,-1.3681592039800905,-0.4348065386097222,36.57571428571429,34.36913333333334,0.5432073619671017,2.291081430141712,121198179.0,160986819.7142857,0.1497456657331459,1.4378937585233214,1.0642024030975743,1.027014296797074,1.0233696554012943
70,AAPL,2010-10-06,37.1,37.393,36.532,37.035,186552224,0.0001080059403268,37.003,35.685,36.18,0.0864794746371799,3.6934286114614014,-1.3681592039800905,36.53985714285714,34.579433333333334,0.4946181788583619,2.233986782341855,139347081.0,168414320.42857143,0.3387594678068641,1.3304089829634005,1.0566933468986035,1.0235683784079712,0.9982479784366576
71,AAPL,2010-10-07,37.181,37.199,36.742,37.039,113648160,0.0167931099651719,37.035,37.003,35.685,0.0108005940326894,0.0864794746371799,3.6934286114614014,36.58314285714285,34.7772,0.526852107196282,2.1778001459872347,186552224.0,143446479.42857143,-0.3907970778198817,1.3300504746117157,1.0519289320917973,1.0124380817592946,0.9961808450552704
72,AAPL,2010-10-08,37.363,37.713,37.138,37.661,183161680,0.0043546374233291,37.039,37.035,37.003,1.6793109965171915,0.0108005940326894,0.0864794746371799,36.70585714285715,35.00683333333334,0.667570827346305,2.102825046969163,113648160.0,150927485.14285713,0.6116554812678006,1.305909280704315,1.048534061717202,1.0154827939038182,1.0079758049407168
73,AAPL,2010-10-11,37.751,38.064,37.727,37.825,119007634,0.0107336417713153,37.661,37.039,37.035,0.4354637423329199,1.6793109965171915,0.0108005940326894,36.91828571428572,35.23623333333333,0.7610503080799538,2.0178762595487645,183161680.0,141124727.42857143,-0.3502591044152904,1.3065004276165375,1.047736441209259,1.0089325946934558,1.001960212974491
74,AAPL,2010-10-12,37.83,38.355,37.456,38.231,155312748,0.0053882974549448,37.825,37.661,37.039,1.0733641771315303,0.4354637423329199,1.6793109965171915,37.21128571428572,35.4754,0.8218267689089102,1.9285618118351555,119007634.0,145461100.85714287,0.3050654212653283,1.3070172563670848,1.0489320970104838,1.024001495087569,1.0106000528680943
75,AAPL,2010-10-13,38.424,38.668,38.394,38.437,173411240,0.0072586310065823,38.231,37.825,37.661,0.5388297454944846,1.0733641771315303,0.4354637423329199,37.60442857142857,35.7189,0.597675178544033,1.8193249287995945,155312748.0,152920109.57142857,0.1165293398839353,1.3045586913907508,1.0527879797930109,1.0071365317497525,1.0003383302102853
76,AAPL,2010-10-14,38.62,38.736,38.469,38.716,120875146,0.041068292178944,38.437,38.231,37.825,0.7258631006582306,0.5388297454944846,1.0733641771315303,37.84914285714286,35.9408,0.6580239176431952,1.7626283743905908,173411240.0,150281261.7142857,-0.3029566826233408,1.232573467432521,1.053096838610795,1.0069406535132184,1.0024857586742622
77,AAPL,2010-10-15,39.371,40.339,39.048,40.306,255794739,0.0103954746191634,38.716,38.437,38.231,4.106829217894403,0.7258631006582306,0.5388297454944846,38.31642857142857,36.2079,1.0362431917175476,1.7975765170035665,120875146.0,160173049.57142857,1.116189700403754,1.385901513648726,1.0582339371084366,1.0330618725670968,1.0237484442864035
78,AAPL,2010-10-18,40.786,40.852,40.247,40.725,300733323,-0.0267648864333948,40.306,38.716,38.437,1.0395474619163458,4.106829217894403,0.7258631006582306,38.843,36.46076666666667,1.2021681801367687,1.8825419111207984,255794739.0,186899501.42857143,0.1756822058799263,1.3417418611977183,1.0653368963717165,1.0150321763112775,0.9985043887608492
79,AAPL,2010-10-19,38.865,40.182,38.422,39.635,342566876,0.0033303898069889,40.725,40.306,38.716,-2.6764886433394808,1.0395474619163458,4.106829217894403,39.125,36.6814,1.1063997167991988,1.8525278647445704,300733323.0,209671672.2857143,0.1391051466551314,1.465406137126866,1.0666168684946593,1.0458070896881997,1.0198121703332046
80,AAPL,2010-10-20,39.572,40.242,39.299,39.767,200182777,-0.0032187492141725,39.635,40.725,40.306,0.3330389806988965,-2.6764886433394808,1.0395474619163458,39.40242857142857,36.88463333333333,0.9598714943753132,1.8451914111219088,342566876.0,221268121.2857143,-0.4156388401078217,1.4434028109843724,1.068261360099244,1.0239955215145422,1.004927726675427
81,AAPL,2010-10-21,39.995,40.306,39.289,39.639,152647556,-0.006660107469916,39.767,39.635,40.725,-0.3218749214172534,0.3330389806988965,-2.6764886433394808,39.60357142857144,37.08296666666667,0.8091798022571748,1.8092824731964845,200182777.0,220887379.57142857,-0.2374590946952444,1.4496497127974033,1.0679720364490282,1.0258851077909847,0.9910988873609202
82,AAPL,2010-10-22,39.573,39.703,39.224,39.375,103181882,0.0044698412698414,39.639,39.767,39.635,-0.6660107469916077,-0.3218749214172534,0.3330389806988965,39.73757142857143,37.27106666666666,0.6447603836937853,1.740932962985389,152647556.0,210854614.14285716,-0.3240515295246522,1.4648546449334603,1.066177466396761,1.0122119110748522,0.9949965885831248
83,AAPL,2010-10-25,39.587,39.906,39.499,39.551,107334999,-0.0025536648883719,39.375,39.639,39.767,0.4469841269841401,-0.6660107469916077,-0.3218749214172534,39.856857142857145,37.44950000000001,0.4806060162515091,1.6886413994279412,103181882.0,208920307.42857143,0.0402504482327623,1.455971627312969,1.0642827579235272,1.0103040583305904,0.9990906105539696
84,AAPL,2010-10-26,39.299,39.667,39.142,39.45,108427835,-0.0007351077313055,39.551,39.375,39.639,-0.2553664888371942,0.4469841269841401,-0.6660107469916077,39.73457142857143,37.6202,0.4555252854829151,1.6197499679335,107334999.0,187867892.57142857,0.0101815438597059,1.4623322016600917,1.0562030884623534,1.0134127024679371,1.0038423369551388
85,AAPL,2010-10-27,39.381,39.688,39.135,39.421,109484950,-0.0083965399152734,39.45,39.551,39.375,-0.0735107731305584,-0.2553664888371942,0.4469841269841401,39.54828571428572,37.78073333333334,0.1411154542513997,1.547661527046122,108427835.0,160546696.42857143,0.0097494799190631,1.4642951178046106,1.0467844910620858,1.014130573655296,1.0010157182397603
86,AAPL,2010-10-28,39.438,39.444,38.533,39.09,152982625,-0.0139677666922488,39.421,39.45,39.551,-0.8396539915273449,-0.0735107731305584,-0.2553664888371942,39.47042857142857,37.9031,0.2158532349714203,1.498845724848436,109484950.0,133463232.0,0.397293646295678,1.4366768477456753,1.0413509336024909,1.0236420730283131,0.9911760231249048
87,AAPL,2010-10-29,38.974,39.172,38.529,38.544,118831596,0.0106112494811125,39.09,39.421,39.45,-1.3967766692248862,-0.8396539915273449,-0.0735107731305584,39.29571428571429,38.01246666666667,0.3733174316341463,1.41703198156622,152982625.0,121841634.71428572,-0.2232346908676721,1.4649037718312636,1.0337585989959686,1.0166887279711383,0.9889670036434546
88,AAPL,2010-11-01,38.754,39.135,38.7,38.953,117788345,0.0170461838626034,38.544,39.09,39.421,1.0611249481112583,-1.3967766692248862,-0.8396539915273449,39.19771428571429,38.10183333333334,0.3579048822828707,1.3877194907679824,118831596.0,116861747.42857143,-0.0087792391511766,1.3917149353119442,1.0287618955968247,1.0112403100775194,1.0051349538112195
89,AAPL,2010-11-02,39.346,39.721,39.315,39.617,120415588,0.0111315849256632,38.953,38.544,39.09,1.704618386260348,1.0611249481112583,-1.3967766692248862,39.23228571428572,38.21103333333333,0.3882824205333644,1.3731997991937015,117788345.0,119323705.42857143,0.0223047789660344,1.4168134194560595,1.0267266360489,1.0103268472593157,1.0068876124637829
90,AAPL,2010-11-03,39.89,40.068,39.509,40.058,141618450,0.0174746617404764,39.617,38.953,38.544,1.113158492566324,1.704618386260348,1.0611249481112583,39.30471428571428,38.31796666666666,0.4912710434121359,1.3883814064892006,120415588.0,124221341.28571428,0.1760807080890556,1.410053191791724,1.0257515652547922,1.0141486749854465,1.0042115818500876
91,AAPL,2010-11-04,40.353,41.003,40.344,40.758,178707730,-0.0036066539084352,40.058,39.617,38.953,1.7474661740476405,1.113158492566324,1.704618386260348,39.49157142857143,38.44323333333333,0.7410134630227478,1.4341458994535423,141618450.0,134261326.2857143,0.261895819365344,1.434967417409566,1.0272697690682826,1.0163345231013283,1.010036428518326
92,AAPL,2010-11-05,40.724,40.926,40.563,40.611,100569152,0.0047031592425696,40.758,40.058,39.617,-0.3606653908435286,1.7474661740476405,1.113158492566324,39.66157142857144,38.54913333333334,0.8505337259907051,1.473801973628456,178707730.0,132987640.85714284,-0.4372422950031316,1.4313186847637525,1.0288576680990174,1.0089490422306042,0.9972252234554564
93,AAPL,2010-11-08,40.612,40.95,40.565,40.802,78085593,-0.0079652958188324,40.611,40.758,40.058,0.4703159242569699,-0.3606653908435286,1.7474661740476405,39.90614285714285,38.66633333333333,0.9032923905675044,1.5092645236335196,100569152.0,122288064.85714284,-0.2235631757141594,1.4259138752384442,1.0320643158253826,1.009490940465919,1.004678420171378
94,AAPL,2010-11-09,41.109,41.146,40.275,40.477,106621694,0.0062257578377844,40.802,40.611,40.758,-0.796529581883243,0.4703159242569699,-0.3606653908435286,40.18228571428572,38.79103333333333,0.6870569394855518,1.4987848752568564,78085593.0,120543793.14285716,0.3654464274863098,1.4017900049998715,1.0358653085881286,1.0216263190564867,0.9846262375635504
95,AAPL,2010-11-10,40.556,40.821,40.154,40.729,106340742,-0.0043703503646049,40.477,40.802,40.611,0.6225757837784451,-0.796529581883243,0.4703159242569699,40.436,38.921933333333335,0.4414823514781579,1.4905419503479205,106621694.0,118908421.28571428,-0.0026350359805763,1.402449540581664,1.0389000888958924,1.016611047467251,1.0042657066771872
96,AAPL,2010-11-11,40.341,40.773,40.242,40.551,100625257,-0.0272249759562033,40.729,40.477,40.802,-0.437035036460498,0.6225757837784451,-0.796529581883243,40.56942857142857,39.06236666666667,0.2540609225775758,1.4361736155572695,106340742.0,116081231.14285716,-0.0537468978728773,1.3777114398919568,1.0385809164514328,1.0131951692261818,1.0052056220718375
97,AAPL,2010-11-12,40.403,40.533,38.884,39.447,221703816,-0.0032448601921565,40.551,40.729,40.477,-2.7224975956203323,-0.437035036460498,0.6225757837784451,40.48214285714285,39.17126666666666,0.4712106494875634,1.3300165135954625,100625257.0,127521997.71428572,1.2032621094324265,1.4833641692968893,1.0334652489446223,1.0424081884579777,0.976338390713561
98,AAPL,2010-11-15,39.504,39.769,39.22,39.319,112241660,-0.0177267987486966,39.447,40.551,40.729,-0.3244860192156529,-2.7224975956203323,-0.437035036460498,40.27657142857144,39.29240000000001,0.6209164885186247,1.1556002351367538,221703816.0,118026844.85714284,-0.4937314926505369,1.4548775614078275,1.02504737375603,1.0139979602243754,0.9953169299311464
99,AAPL,2010-11-16,39.128,39.392,38.331,38.622,183202560,-0.0035989850344364,39.319,39.447,40.551,-1.7726798748696648,-0.3244860192156529,-2.7224975956203323,39.99242857142857,39.34636666666666,0.8537981527939134,1.0803520653274628,112241660.0,129831617.42857143,0.63221534677944,1.3587414258005304,1.01641986184481,1.0276799457358274,0.9870680842363524
100,AAPL,2010-11-17,38.557,38.932,38.131,38.483,133480982,0.0263752825923135,38.622,39.319,39.447,-0.3598985034436452,-1.7726798748696648,-0.3244860192156529,39.661142857142856,39.39463333333334,0.9335010138490224,1.0031115894651907,183202560.0,137745244.42857143,-0.2714022009299434,1.3619210914110982,1.0067651225880052,1.02100653011985,0.9980807635448816
101,AAPL,2010-11-18,39.119,39.657,39.018,39.498,137362764,-0.0055192667983188,38.483,38.622,39.319,2.6375282592313587,-0.3598985034436452,-1.7726798748696648,39.52128571428572,39.4766,0.8614539481376315,0.8990583809818086,133480982.0,142136825.85714287,0.0290811615395516,1.4359605755425764,1.0011319544815338,1.0163770567430417,1.0096883867174518
102,AAPL,2010-11-19,39.444,39.494,39.09,39.28,107226342,0.0216649694501018,39.498,38.483,38.622,-0.5519266798318823,2.6375282592313587,-0.3598985034436452,39.31428571428571,39.530566666666665,0.677288642132664,0.8324403130029681,137362764.0,142263340.14285713,-0.2193929498972516,1.4156459630877982,0.9945287667084386,1.0103351240726528,0.9958422066727513
103,AAPL,2010-11-22,39.276,40.131,39.171,40.131,109211046,-0.0148015250056067,39.28,39.498,38.483,2.166496945010188,-0.5519266798318823,2.6375282592313587,39.25428571428572,39.60743333333333,0.5574763714830474,0.7739299034164089,107226342.0,143489881.42857143,0.0185094815600441,1.4621935368897174,0.991083804495092,1.0245079267825687,1.021769019248396
104,AAPL,2010-11-23,39.763,39.922,39.259,39.537,144353615,0.0196524774262083,40.131,39.28,39.498,-1.480152500560672,2.166496945010188,-0.5519266798318823,39.26714285714286,39.65096666666667,0.5636652164099503,0.7292791662310683,109211046.0,132439852.71428572,0.3217858475597788,1.4842232363066223,0.990319938155594,1.0168878473725769,0.9943163242210096
105,AAPL,2010-11-24,39.954,40.391,39.922,40.314,115360838,0.0006201319640819,39.537,40.131,39.28,1.9652477426208348,-1.480152500560672,2.166496945010188,39.40928571428572,39.71353333333334,0.690181066649837,0.7015267946971019,144353615.0,132885449.57142857,-0.2008455209105778,1.52042238568594,0.9923389435914972,1.0117479084214218,1.0090103619162036
106,AAPL,2010-11-26,40.154,40.687,40.075,40.339,66303040,0.0058999975210094,40.314,39.537,40.131,0.0620131964081949,1.9652477426208348,-1.480152500560672,39.65457142857143,39.767633333333336,0.668517478490745,0.68431659759716,115360838.0,116185518.14285716,-0.4252552152923854,1.516882717356272,0.9971569365515364,1.0152713661883963,1.0046072620411417
107,AAPL,2010-11-29,40.497,40.658,39.875,40.577,123294325,-0.0179658427187815,40.339,40.314,39.537,0.5899997521009448,0.0620131964081949,1.9652477426208348,39.95371428571429,39.77666666666666,0.5055332874914477,0.6933968030187392,66303040.0,114730281.42857143,0.8595576462255727,1.3240240900097564,1.0044510421280723,1.0196363636363637,1.0019754549719733
108,AAPL,2010-11-30,40.153,40.257,39.81,39.848,139645622,0.0168389881549888,40.577,40.339,40.314,-1.7965842718781544,0.5899997521009448,0.0620131964081949,40.00371428571429,39.74743333333333,0.46893201862876,0.6701335267526828,123294325.0,115056404.0,0.1326200293484716,1.350503108489523,1.0064477358885469,1.0112283345892992,0.9924040544915698
